form_name;variable_name;field_label;code;choice_label_dk;choice_label_uk;;;;
besg_1_screening;cgm_info_v1;"Har deltageren fået information om brugen af blodsukkersensor (CGM)?Information om brug til blodsukkersensor (CGM). Som projektmedarbejder kan du sige: ""Ved denne undersøgelse påsætter vi en blodsukkersensor på dig, som du skal bære i 10 dage. I dag sætter vi den på, og sætter derefter sammen en påmindelse i din personlige kalender, når der er gået 10 dage om, at du skal tage den af. Blodsukkersensoren vil automatisk måde dit blodsukker hele døgnet i de 10 dage du har den på og gemme målingerne. Når du tager blodsukkersensoren af, skal du ligge den i denne zip-pose, og tage den med til næste besøg. Når vi modtager blodsukkersensoren fra dig, vil vi aflæse målingerne. Når du bærer blodsukkersensoren i de 10 dage, skal du leve, som du normalt gør (dvs. gå i bad mm. som du plejer). Dog kan eks. hyppig sauna øge risikoen for, at sensoren falder af før tid. Hvis den falder af - eller hvis der opstår spørgsmål - kan du ringe til ON LiMiT projekttelefonen: 21 47 18 16.""";2;Nej;No;;;;
besg_1_screening;cgm_v1;Er blodsukkersensoren (CGM) påsat?;2;Nej;No;;;;
besg_1_screening;gcm_envelop_given_v1;Har deltageren fået udleveret en zippose (CGM sensornummer påskrevet), som deltageren kan lægge CGM'en i efter aftagning - eller hvis den falder af?;2;Nej;No;;;;
besg_1_screening;sens_download_phone_v1;"Har deltageren fået downloadet SENS motion appen på sin mobil eller tablet? I deltagermappen findes ""SOP SENS Påsætning"", som har en QR-kode, deltagerne kan scanne for at downloade SENS motion app (Appstore og Google Play Store).";2;Nej;No;;;;
besg_1_screening;sens_turned_on_v1;Er aktivitetsmåleren tændt og måleperiode registreret i SENS webappen?OBS: Tjek batteri.;2;Nej;No;;;;
besg_1_screening;sens_applied_v1;Er aktivitetsmåler (SENS) påsat?;2;Nej;No;;;;
besg_1_screening;sens_info_v1;"Har deltageren fået information om brugen af aktivitetsmåler (SENS)?Information om brug til SENS: ""Du vil under projektperioden skulle have påsat en aktivitetsmåler (SENS) fire gange, og bære den i en måleperiode på 10 dage. Vi sætter en på dig i dag, som du vil skulle have på i 10 dage. Derefter må du tage den af. Du får en zippose med hjem, som du kan ligge den I og medbringe til næste besøg. Du må gerne tage korte brusebade, og du kan kortvarigt opholde dig i vand (f.eks. svømmehal eller havvand). Dog anbefales det ikke at opholde sig i længere badekar, spa eller meget varm vand. Derudover fraråder vi også, at du går i sauna i perioden du bærer aktivitetsmåleren. Du får et ekstra plaster med hjem i tilfælde af, at aktivitetsmåleren falder af og skal påsættes igen. Hvis dette sker, bør du notere i skemaet (i zipposen) hvornår aktivitetsmåleren blev fjernet, hvornår den blev påsat igen og evt. årsag til aftagningen. I din deltagermappe finder du en trinvis guide til, hvordan du påsætter aktivitetsmåleren igen. Hvis der bliver udfordringer med at påsætte aktivitetsmåleren igen, kontakter du os og vi finder ud af det sammen. Appen skal åbnes i nærheden af aktivitetsmåleren én gang i døgnet. Her skal du blot åbne appen uden at trykke på noget, da data automatisk overføres når appen har forbindelse til aktivitetsmåleren. Lad appen forblive åben i et par minutter. Du kan eksempelvis gøre dette hver aften, mens du børster tænder. I deltagermappen kan læse mere om hvordan du kan se om appen overfører data fra sensoren.";2;Nej;No;;;;
besg_1_screening;sens_patches_and_zip_given_v1;Har deltageren fået udleveret zippose (ekstra plaster og registreringsskema)?;2;Nej;No;;;;
besg_1_screening;stoolkit_given_visit2_v1;"Har deltageren fået udleveret information og materiale til hjemmetagning af afføringsprøver forud for besøg 2?Som projektmedarbejder kan du sige: ""Under projektperioden vil du i alt fire gange skulle foretage en afføringsprøve. Det skal ske forud for besøg 2, 6, 8 og 10*. Jeg udleverer materialerne til dig i dag. I din deltagermappe kan du finde en trinvis guide til, hvordan du foretager en afføringsprøve."" *Brug gerne figuren ""tidslinje"" til at pege på de gældende besøg.";2;Nej;No;;;;
besg_1_screening;info_before_mmtt_v1;"Er der informeret om hvilke forberedelser, der kræves forud for besøg 2 (MMTT)? Husk deltageren på at gennemgå ""Sådan forbereder du dig før besøg 2, 3, 4, 6, 8 og 10"" i deltagermappen forud for besøg 2. Som projektmedarbejder kan du herudover sige: ""Dit næste besøg er besøg 2. Her vil du skulle foretage en måltidstest og en finapres-måling (måling af det arterielle blodtryk). Denne forsøgsdag vil vare ca. 4,5 time. I din deltagermappe finder du information om forberedelser i de 24 timer før besøg 2, men jeg gennemgår det også med dig nu. Faste: Du skal faste i mindst 10 timer før måltidstesten, og du må derfor ikke spise noget efter kl. 22 aftenen før. Det sidste større måltid skal indtages senest mellem kl. 19-21 aftenen før. Du må gerne drikke vand. Om morgenen på forsøgsdagen må du drikke højst en halv liter vand. Motion og alkohol: Undgå hård motion og alkohol i 24 timer inden måltidstesten. Rygning og koffeinholdige drikkevarer: Undgå rygning og koffeinholdige drikkevarer (herunder kaffe, te, sodavand, alkohol) i 24 timer før og på selve morgenen for testen. Transport: Brug passiv transport (bil, bus, tog) til forsøgsstedet på testdagen (og ikke cykel). Medicin: Tag IKKE din morgenmedicin på morgenen for måltidstesten. Denne tages efter måltidstestens afslutning.""";2;Nej;No;;;;
foer_besoegsdag_2;book_bloodsample_wfv2;Er der bestilt blodprøver i SP (SCF00635)?;2;Nej;No;;;;
foer_besoegsdag_2;cgm_reader_ready_wfv2;Er CGM-reader brugt ved påsætning lagt klar?;2;Nej;No;;;;
besoegsdag_2;identified_name_cpr_v2;Er deltageren identificeret med navn og CPR-nummer?;2;Nej;No;;;;
besoegsdag_2;consent_share_info_gp_v2;Giver deltageren samtykke til videregivelse af relevante helbredsoplysninger fra projektet til egen læge?Samtykket kan til enhver tid trækkes tilbage.;2;Nej;No;;;;
besoegsdag_2;fasting_status_v2;Er deltageren fastende?;2;Nej;No;;;;
besoegsdag_2;alcohol_v2;Har deltageren afholdt sig fra at drikke alkohol de sidste 24 timer?;2;Nej;No;;;;
besoegsdag_2;caffeine_v2;Har deltageren afholdt sig fra at koffeinholdige drikkevarer de sidste 24 timer?;2;Nej;No;;;;
besoegsdag_2;no_exercise_24h_v2;Har deltageren undladt at være fysisk aktiv de sidste 24 timer?;2;Nej;No;;;;
besoegsdag_2;smoking_v2;Har deltageren afholdt sig fra rygning siden i går aftes?;2;Nej;No;;;;
besoegsdag_2;no_medication_before_v2;Har deltageren undladt at tage eventuel medicin før besøget?;2;Nej;No;;;;
besoegsdag_2;not_active_transportation_v2;Har deltageren transporteret sig til Steno ved brug af motoriseret/ikke-aktiv transport?;2;Nej;No;;;;
besoegsdag_2;stool_sample_v2;Har deltageren afleveret en afføringsprøve?;2;Nej;No;;;;
besoegsdag_2;sens_returned_v2;Er aktivitetsmåler (SENS) kommet retur?;2;Nej;No;;;;
besoegsdag_2;sens_early_removal_v2;Er aktivitetsmåleren blevet fjernet før tid?;2;Nej;No;;;;
besoegsdag_2;sens_upload_ldrive_v2;Er SENS-data indlæst og gemt på L-drevet (CSV-fil)? OBS: ikke afklaret endnu Gemmes som onlimit_ID_visit_test (eksempel: onlimit_5_v2_sens);2;Nej;No;;;;
besoegsdag_2;sensor_reuse_v2;Er den slukkede sensor lagt i den rigtige kasse (klar eller død)? Tjek batteritiden når aktivitetsmåler slukkes i SENS webappen. Se SOP SENS aftagning.;2;Nej;No;;;;
besoegsdag_2;cgm_returned_v2;Er CGM-sensor kommet retur?;2;Nej;No;;;;
besoegsdag_2;cgm_discontinue_v2;Er CGM-sensoren fjernet før tid?;2;Nej;No;;;;
besoegsdag_2;cgm_when_info_v2;Skriv til Carolien, hvornår CGM-sensor modtages og aflæses. Er det gjort?;2;Nej;No;;;;
besoegsdag_2;libreview_v2;Er data fra CGM-readeren indlæst på din computer via Libre View?;2;Nej;No;;;;
besoegsdag_2;cgm_csvsaved_ldrive_v2;Er CSV-fil med glukosedata indlæst og gemt på L-drevet?Gemmes som onlimit_ID_visit_test.csv (eksempel: onlimit_5_v2_cgm.csv);2;Nej;No;;;;
besoegsdag_2;cgm_pdfsaved_ldrive_v2;Er AGP-rapporten (PDF-fil) indlæst og gemt på L-drevet?Gemmes som onlimit_ID_visit_test.pdf (eksempel: onlimit_5_v2_cgm.pdf);2;Nej;No;;;;
besoegsdag_2;finapres_minus20_v2;Har deltageren gennemført Finapres 1 (tid -20)?;2;Nej;No;;;;
besoegsdag_2;bloodsample_minus15_v2;Er blodprøve 1 taget (tid -15)?;2;Nej;No;;;;
besoegsdag_2;vas_minus10_v2;Har deltageren gennemført VAS 1 (tid -10)?;2;Nej;No;;;;
besoegsdag_2;bloodsample_minus5_v2;Er blodprøve 2 taget (tid -5)?;2;Nej;No;;;;
besoegsdag_2;timer_started_v2;Er uret startet? Påbegyndelse af shake + bar = tid 0;2;Nej;No;;;;
besoegsdag_2;finapres_time15_v2;Har deltageren gennemført Finapres 2 (tid 15)?;2;Nej;No;;;;
besoegsdag_2;bloodsample_time30_v2;Er blodprøve 3 taget (tid 30)?;2;Nej;No;;;;
besoegsdag_2;vas_time30_v2;Har deltageren gennemført VAS 2 (tid 30)?;2;Nej;No;;;;
besoegsdag_2;finapres_time45_v2;Har deltageren gennemført Finapres 3 (tid 45)?;2;Nej;No;;;;
besoegsdag_2;bloodsample_time60_v2;Er blodprøve 4 taget (tid 60)?;2;Nej;No;;;;
besoegsdag_2;vas_time60_v2;Har deltageren gennemført VAS 3 (tid 60)?;2;Nej;No;;;;
besoegsdag_2;finapres_time75_v2;Har deltageren gennemført Finapres 4 (tid 75)?;2;Nej;No;;;;
besoegsdag_2;bloodsample_time90_v2;Er blodprøve 5 taget (tid 90)?;2;Nej;No;;;;
besoegsdag_2;vas_time90_v2;Har deltageren gennemført VAS 4 (tid 90)?;2;Nej;No;;;;
besoegsdag_2;finapres_time105_v2;Har deltageren gennemført Finapres 5 (tid 105)?;2;Nej;No;;;;
besoegsdag_2;bloodsample_time120_v2;Er blodprøve 6 taget (tid 120)?;2;Nej;No;;;;
besoegsdag_2;vas_time120_v2;Har deltageren gennemført VAS 5 (tid 120)?;2;Nej;No;;;;
besoegsdag_2;finapres_time135_v2;Har deltageren gennemført Finapres 6 (tid 135)?;2;Nej;No;;;;
besoegsdag_2;bloodsample_time180_v2;Er blodprøve 7 taget (tid 180)?;2;Nej;No;;;;
besoegsdag_2;vas_time180_v2;Har deltageren gennemført VAS 6 (tid 180 min)?;2;Nej;No;;;;
besoegsdag_2;finapres_time195_v2;Har deltageren gennemført Finapres 7 (tid 195)?;2;Nej;No;;;;
besoegsdag_2;bloodsample_time240_v2;Er blodprøve 8 taget (tid 240 min)?;2;Nej;No;;;;
besoegsdag_2;vas_time240_v2;Har deltageren gennemført VAS 7 (tid 240)?;2;Nej;No;;;;
besoegsdag_2;finapres_time255_v2;Har deltageren gennemført Finapres 8 (tid 255)?;2;Nej;No;;;;
besoegsdag_2;finapres_upload_ldrive_v2;Er Finapres-data indlæst og gemt i mappen på L-drevet? OBS: Der skal gemmes OTTE mapper, der hver indeholder 9 excelfiler. Gemmes som onlimit_ID_visit_nummer af undersøgelse_test_test (eksempel: onlimit_5_v4-3_fp);2;Nej;No;;;;
besoegsdag_2;food_v2;Har deltageren modtaget en bolle med ost og et stykke frugt?;2;Nej;No;;;;
besoegsdag_2;sens_deviation_v2;SENS;2;Nej;No;;;;
besoegsdag_2;mmtt_blood_deviation_v2;Blodprøver under MMTT;2;Nej;No;;;;
besoegsdag_2;finapres_deviation_v2;Finapres under MMTT;2;Nej;No;;;;
besoegsdag_2;vas_deviation_v2;VAS under MMTT;2;Nej;No;;;;
besoegsdag_2;other_deviations_v2;Andre afvigelser;2;Nej;No;;;;
foer_besoegsdag_3;book_bloodsample_wfv3;Er der bestilt blodprøver i SP (SCF00635)?;2;Nej;No;;;;
besoegsdag_3;identified_name_cpr_v3;Er deltageren identificeret med navn og cpr?;2;Nej;No;;;;
besoegsdag_3;relative_v3;Er der pårørende med til besøget ?;2;Nej;No;;;;
besoegsdag_3;fasting_status_v3;Er deltageren fastende?;2;Nej;No;;;;
besoegsdag_3;alcohol_v3;Har deltageren afholdt sig fra at drikke alkohol de sidste 24 timer?;2;Nej;No;;;;
besoegsdag_3;caffeine_v3;Har deltageren afholdt sig fra at koffeinholdige drikkevarer de sidste 24 timer?;2;Nej;No;;;;
besoegsdag_3;no_exercise_24h_v3;Har deltageren undladt at være fysisk aktiv de sidste 24 timer?;2;Nej;No;;;;
besoegsdag_3;smoking_v3;Har deltageren afholdt sig fra rygning siden i går aftes?;2;Nej;No;;;;
besoegsdag_3;no_medication_before_v3;Har deltageren undladt at tage eventuel medicin før besøget?;2;Nej;No;;;;
besoegsdag_3;not_active_transportation_v3;Har deltageren transporteret sig til Steno ved brug af motoriseret/ikke-aktiv transport?;2;Nej;No;;;;
besoegsdag_3;finapres_minus20_v3;Har deltageren gennemført Finapres 1 (tid -20)?;2;Nej;No;;;;
besoegsdag_3;bloodsample_minus15_v3;Er blodprøve 1 taget (tid -15)?;2;Nej;No;;;;
besoegsdag_3;vas_minus10_v3;Har deltageren gennemført VAS 1 (tid -10)?;2;Nej;No;;;;
besoegsdag_3;bloodsample_minus5_v3;Er blodprøve 2 taget (tid -5)?;2;Nej;No;;;;
besoegsdag_3;timer_started_v3;Er uret startet? Påbegyndelse af shake + bar = tid 0;2;Nej;No;;;;
besoegsdag_3;finapres_time15_v3;Har deltageren gennemført Finapres 2 (tid 15)?;2;Nej;No;;;;
besoegsdag_3;bloodsample_time30_v3;Er blodprøve 3 taget (tid 30)?;2;Nej;No;;;;
besoegsdag_3;vas_time30_v3;Har deltageren gennemført VAS 2 (tid 30)?;2;Nej;No;;;;
besoegsdag_3;finapres_time45_v3;Har deltageren gennemført Finapres 3 (tid 45)?;2;Nej;No;;;;
besoegsdag_3;bloodsample_time60_v3;Er blodprøve 4 taget (tid 60)?;2;Nej;No;;;;
besoegsdag_3;vas_time60_v3;Har deltageren gennemført VAS 3 (tid 60)?;2;Nej;No;;;;
besoegsdag_3;finapres_time75_v3;Har deltageren gennemført Finapres 4 (tid 75)?;2;Nej;No;;;;
besoegsdag_3;bloodsample_time90_v3;Er blodprøve 5 taget (tid 90)?;2;Nej;No;;;;
besoegsdag_3;vas_time90_v3;Har deltageren gennemført VAS 4 (tid 90)?;2;Nej;No;;;;
besoegsdag_3;finapres_time105_v3;Har deltageren gennemført Finapres 5 (tid 105)?;2;Nej;No;;;;
besoegsdag_3;bloodsample_time120_v3;Er blodprøve 6 taget (tid 120)?;2;Nej;No;;;;
besoegsdag_3;vas_time120_v3;Har deltageren gennemført VAS 5 (tid 120)?;2;Nej;No;;;;
besoegsdag_3;finapres_time135_v3;Har deltageren gennemført Finapres 6 (tid 135)?;2;Nej;No;;;;
besoegsdag_3;bloodsample_time180_v3;Er blodprøve 7 taget (tid 180)?;2;Nej;No;;;;
besoegsdag_3;vas_time180_v3;Har deltageren gennemført VAS 6 (tid 180 min)?;2;Nej;No;;;;
besoegsdag_3;finapres_time195_v3;Har deltageren gennemført Finapres 7 (tid 195)?;2;Nej;No;;;;
besoegsdag_3;bloodsample_time240_v3;Er blodprøve 8 taget (tid 240 min)?;2;Nej;No;;;;
besoegsdag_3;vas_time240_v3;Har deltageren gennemført VAS 7 (tid 240)?;2;Nej;No;;;;
besoegsdag_3;finapres_time255_v3;Har deltageren gennemført Finapres 8 (tid 255)?;2;Nej;No;;;;
besoegsdag_3;finapres_upload_ldrive_v3;Er Finapres-data indlæst og gemt i mappen på L-drevet? OBS: Der skal gemmes OTTE mapper, der hver indeholder 9 excelfiler. Gemmes som onlimit_ID_visit_nummer af undersøgelse_test_test (eksempel: onlimit_5_v4-3_fp);2;Nej;No;;;;
besoegsdag_3;food_v3;Har deltageren modtaget en bolle med ost og et stykke frugt?;2;Nej;No;;;;
besoegsdag_3;mmtt_blood_deviation_v3;Blodprøver under MMTT;2;Nej;No;;;;
besoegsdag_3;finapres_deviation_v3;Finapres under MMTT;2;Nej;No;;;;
besoegsdag_3;vas_deviation_v3;VAS under MMTT;2;Nej;No;;;;
besoegsdag_3;other_deviations_v3;Andre afvigelser;2;Nej;No;;;;
foer_besoegsdag_4;book_bloodsample_wfv4;Er der bestilt blodprøver i SP (SCF00634 og SCF00635)?;2;Nej;No;;;;
foer_besoegsdag_4;medicin_print_wfv4;Er deltagerens aktuelle medicinliste printet fra FMK?;2;Nej;No;;;;
besoegsdag_4;identified_name_cpr_v4;Er deltageren identificeret med navn og CPR-nummer?;2;Nej;No;;;;
besoegsdag_4;relative_v4;Er der pårørende med til besøget?;2;Nej;No;;;;
besoegsdag_4;fasting_status_v4;Er deltageren fastende?;2;Nej;No;;;;
besoegsdag_4;alcohol_v4;Har deltageren afholdt sig fra at drikke alkohol de sidste 24 timer?;2;Nej;No;;;;
besoegsdag_4;caffeine_v4;Har deltageren afholdt sig fra at koffeinholdige drikkevarer de sidste 24 timer?;2;Nej;No;;;;
besoegsdag_4;no_exercise_24h_v4;Har deltageren undladt at være fysisk aktiv de sidste 24 timer?;2;Nej;No;;;;
besoegsdag_4;smoking_v4;Har deltageren afholdt sig fra rygning siden i går aftes?;2;Nej;No;;;;
besoegsdag_4;no_medication_before_v4;Har deltageren undladt at tage eventuel medicin før besøget?;2;Nej;No;;;;
besoegsdag_4;not_active_transportation_v4;Har deltageren transporteret sig til Steno ved brug af motoriseret/ikke-aktiv transport?;2;Nej;No;;;;
besoegsdag_4;saliva_sample_v4;Har deltageren lavet og afleveret en spytprøve?;2;Nej;No;;;;
besoegsdag_4;morning_tooth_brushing_before_visit_v4;Har deltageren børstet tænder i morges inden dagens besøg?;2;Nej;No;;;;
besoegsdag_4;saliva_sample_chlorhexidine_v4;Har deltageren modtaget oral klorhexidinbehandling indenfor de sidste 6 uger?;2;Nej;No;;;;
besoegsdag_4;saliva_sample_antifungal_medication_v4;Har deltageren modtaget oral behandling med svampehæmmende stoffer?;2;Nej;No;;;;
besoegsdag_4;saliva_sample_antibiotic_v4;Har deltageren modtaget systemisk antibiotikabehandling indenfor de 2 sidste måneder?;2;Nej;No;;;;
besoegsdag_4;saliva_sample_mouthwash_v4;Har deltageren et regelmæssigt brug af diverse mundskyllemidler?;2;Nej;No;;;;
besoegsdag_4;saliva_sample_high_fluoride_v4;Bruger deltageren en tandpasta med mere end 1500 ppm fluorid?;2;Nej;No;;;;
besoegsdag_4;saliva_sample_triclosan_v4;Bruger deltageren tandpasta med triclosan (kun et enkelt Colgate mærke tilbage i Danmark)?;2;Nej;No;;;;
besoegsdag_4;saliva_sample_herbal_toothpaste_v4;Bruger deltageren urtetandpasta (nogle indeholder antibakterielle stoffer)?;2;Nej;No;;;;
besoegsdag_4;saliva_sample_dental_treatment_v4;Har deltageren modtaget tandbehandling indenfor de sidste 6 uger (tandrensning, fyldninger, etc.)?;2;Nej;No;;;;
besoegsdag_4;saliva_sample_smoking_v4;Ryger deltageren?;2;Nej;No;;;;
besoegsdag_4;urin_sample_v4;Har deltageren lavet og afleveret en urinprøve?;2;Nej;No;;;;
besoegsdag_4;hba1c_v4;Har deltageren fået taget HbA1c?;2;Nej;No;;;;
besoegsdag_4;dxa_metal_v4;Har forsøgsdeltageren fået indopereret metal i kroppen?;2;Nej;No;;;;
besoegsdag_4;dxa_contraindicated_v4;Har deltageren fået sprøjtet kontrastvæske ind i kroppen inden for den sidste uge?;2;Nej;No;;;;
besoegsdag_4;pregnancy_test_v4;Kan deltageren være gravid?;2;Nej;No;;;;
besoegsdag_4;empty_bladder_v4;Har deltageren tømt blæren lige inden vejning og DXA?;2;Nej;No;;;;
besoegsdag_4;dxa_performed_v4;Er DXA udført?;2;Nej;No;;;;
besoegsdag_4;dxa_upload_ldrive_v4;Er DXA-data indlæst og gemt i mappen på L-drevet (excel-fil)? Gemmes som onlimit_ID_visit_test (eksempel: onlimit_5_v4_dxa);2;Nej;No;;;;
besoegsdag_4;food_pref_test_performed_v4;Har deltageren gennemført fødevarepræferencetesten?;2;Nej;No;;;;
besoegsdag_4;fibro_performed_v4;Er fibroscanningen udført?;2;Nej;No;;;;
besoegsdag_4;fibro_upload_ldrive_v4;Er Fibroscan-data indlæst og gemt i mappen på L-drevet (excel-fil)? Gemmes som onlimit_ID_visit_test (eksempel: onlimit_5_v4_fibro);2;Nej;No;;;;
besoegsdag_4;finapres_minus20_v4;Har deltageren gennemført Finapres 1 (tid -20)?;2;Nej;No;;;;
besoegsdag_4;bloodsample_minus15_v4;Er blodprøve 1 taget (tid -15)?;2;Nej;No;;;;
besoegsdag_4;vas_minus10_v4;Har deltageren gennemført VAS 1 (tid -10)?;2;Nej;No;;;;
besoegsdag_4;bloodsample_minus5_v4;Er blodprøve 2 taget (tid -5)?;2;Nej;No;;;;
besoegsdag_4;timer_started_v4;Er uret startet? Påbegyndelse af shake + bar = tid 0;2;Nej;No;;;;
besoegsdag_4;finapres_time15_v4;Har deltageren gennemført Finapres 2 (tid 15)?;2;Nej;No;;;;
besoegsdag_4;bloodsample_time30_v4;Er blodprøve 3 taget (tid 30)?;2;Nej;No;;;;
besoegsdag_4;vas_time30_v4;Har deltageren gennemført VAS 2 (tid 30)?;2;Nej;No;;;;
besoegsdag_4;finapres_time45_v4;Har deltageren gennemført Finapres 3 (tid 45)?;2;Nej;No;;;;
besoegsdag_4;bloodsample_time60_v4;Er blodprøve 4 taget (tid 60)?;2;Nej;No;;;;
besoegsdag_4;vas_time60_v4;Har deltageren gennemført VAS 3 (tid 60)?;2;Nej;No;;;;
besoegsdag_4;finapres_time75_v4;Har deltageren gennemført Finapres 4 (tid 75)?;2;Nej;No;;;;
besoegsdag_4;bloodsample_time90_v4;Er blodprøve 5 taget (tid 90)?;2;Nej;No;;;;
besoegsdag_4;vas_time90_v4;Har deltageren gennemført VAS 4 (tid 90)?;2;Nej;No;;;;
besoegsdag_4;finapres_time105_v4;Har deltageren gennemført Finapres 5 (tid 105)?;2;Nej;No;;;;
besoegsdag_4;bloodsample_time120_v4;Er blodprøve 6 taget (tid 120)?;2;Nej;No;;;;
besoegsdag_4;vas_time120_v4;Har deltageren gennemført VAS 5 (tid 120)?;2;Nej;No;;;;
besoegsdag_4;finapres_time135_v4;Har deltageren gennemført Finapres 6 (tid 135)?;2;Nej;No;;;;
besoegsdag_4;bloodsample_time180_v4;Er blodprøve 7 taget (tid 180)?;2;Nej;No;;;;
besoegsdag_4;vas_time180_v4;Har deltageren gennemført VAS 6 (tid 180 min)?;2;Nej;No;;;;
besoegsdag_4;finapres_time195_v4;Har deltageren gennemført Finapres 7 (tid 195)?;2;Nej;No;;;;
besoegsdag_4;bloodsample_time240_v4;Er blodprøve 8 taget (tid 240 min)?;2;Nej;No;;;;
besoegsdag_4;vas_time240_v4;Har deltageren gennemført VAS 7 (tid 240)?;2;Nej;No;;;;
besoegsdag_4;finapres_time255_v4;Har deltageren gennemført Finapres 8 (tid 255)?;2;Nej;No;;;;
besoegsdag_4;finapres_upload_ldrive_v4;Er Finapres-data indlæst og gemt i mappen på L-drevet? OBS: Der skal gemmes OTTE mapper, der hver indeholder 9 excelfiler. Gemmes som onlimit_ID_visit_nummer af undersøgelse_test_test (eksempel: onlimit_5_v4-3_fp);2;Nej;No;;;;
besoegsdag_4;survey_answered_v4;Har deltageren svaret på alle spørgeskemaer knyttet til dette besøg?;2;Nej;No;;;;
besoegsdag_4;food_v4;Har deltageren modtaget en bolle med ost og et stykke frugt?;2;Nej;No;;;;
besoegsdag_4;scipd_performed_v4;Har deltageren gennemført SCIP-D?;2;Nej;No;;;;
besoegsdag_4;tmt_b_v4;Har deltageren gennemført Trail Making Test (TMT)?;2;Nej;No;;;;
besoegsdag_4;cognition_tests_filed_office_v4;Er SCIP-testen og TMT-testen lagt i mappen på kontoret?;2;Nej;No;;;;
besoegsdag_4;vo2max_done_v4;Har deltageren udført VO2 max test?;2;Nej;No;;;;
besoegsdag_4;vo2max_upload_ldrive_v4;Er VO2 max-data indlæst og gemt i mappen på L-drevet (excel-fil)? Gemmes som onlimit_ID_visit_test (eksempel: onlimit_5_v4_vo2max);2;Nej;No;;;;
besoegsdag_4;homeurin_deviation_v4;Hjemmeurin;2;Nej;No;;;;
besoegsdag_4;stool_sample_deviation_v4;Afføringsprøve;2;Nej;No;;;;
besoegsdag_4;spit_sample_deviation_v4;Spytprøve;2;Nej;No;;;;
besoegsdag_4;urin_sample_deviation_v4;Urinprøve (on site);2;Nej;No;;;;
besoegsdag_4;whr_deviation_v4;Talje-hofte mål;2;Nej;No;;;;
besoegsdag_4;dxa_deviation_v4;DXA;2;Nej;No;;;;
besoegsdag_4;food_preference_deviation_v4;Fødevarepræferencetest;2;Nej;No;;;;
besoegsdag_4;fibro_deviation_v4;Fibroscanning;2;Nej;No;;;;
besoegsdag_4;blood_pressure_deviation_v4;Blodtryk og puls;2;Nej;No;;;;
besoegsdag_4;hba1c_deviation_v4;HbA1c;2;Nej;No;;;;
besoegsdag_4;mmtt_blood_deviation_v4;Blodprøver under MMTT;2;Nej;No;;;;
besoegsdag_4;finapres_deviation_v4;Finapres under MMTT;2;Nej;No;;;;
besoegsdag_4;vas_deviation_v4;VAS under MMTT;2;Nej;No;;;;
besoegsdag_4;medicin_deviation_v4;Medicingennemgang;2;Nej;No;;;;
besoegsdag_4;survey_deviation_v4;Spørgeskemaer;2;Nej;No;;;;
besoegsdag_4;cognition_deviation_v4;Kognitionstest;2;Nej;No;;;;
besoegsdag_4;vo2max_deviation_v4;VO2 max test;2;Nej;No;;;;
besoegsdag_4;other_deviation_v4;Andre afvigelser;2;Nej;No;;;;
besoegsdag_4;group_meeting_dates_v4;Har deltageren modtaget datoer for alle gruppemøderne?Der udleveres et ark med datoer, eller datoer skrives i studieappen.;2;Nej;No;;;;
besoegsdag_4;randomization_v4;Er deltager randomiseret til kulhydratgruppe?;2;Nej;No;;;;
fr_besgsdag_5;sens_ready_wfv5;Er zippose med aktivitetsmåler (SENS), plaster, ekstra plaster, desinficeringsserviet og registreringsskema lagt klar?;2;Nej;No;;;;
fr_besgsdag_5;sens_sign_in_wfv5;Er deltager oprettet i SENS webappen? Se ID-nummer på aktivitetsmåler i zipposen (skal bruges til oprettelsen).;2;Nej;No;;;;
besgsdag_5;identified_name_cpr_v5;Er deltageren identificeret med navn og CPR-nummer?;2;Nej;No;;;;
besgsdag_5;relative_v5;Er der pårørende med til besøget?;2;Nej;No;;;;
besgsdag_5;sens_download_phone_v5;"Har deltageren fået downloadet SENS motion appen på sin mobil eller tablet? I deltagermappen findes ""SOP SENS Påsætning"" som har en QR-kode deltagerne kan scanne for at downloade SENS motion app (Appstore og Google Play Store).";2;Nej;No;;;;
besgsdag_5;sens_turned_on_v5;Er aktivitetsmåleren tændt og måleperiode registreret i SENS webappen?OBS: Tjek batteri.;2;Nej;No;;;;
besgsdag_5;sens_applied_v5;Er aktivitetsmåler (SENS) påsat?;2;Nej;No;;;;
